"","scientificName","family","eventDate","decimalLongitude","decimalLatitude","basisOfRecord","date_year","individualCount","identifiedBy","datasetID","datasetName","dataset_id","institutionCode","ownerInstitutionCode","collectionCode","catalogNumber","occurrenceStatus","samplingEffort"
"201","Larus argentatus","Laridae","2010-07-26T19:15:00",-124.416,44.832833,"HumanObservation",2010,30,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_28070","present",NA
"202","Oceanodroma leucorhoa","Hydrobatidae","2011-06-23T16:08:00",-125.383333,48.332167,"HumanObservation",2011,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_29882","present",NA
"203","Fulmarus glacialis","Procellariidae","2009-07-27T15:45:00",-124.413167,44.667,"HumanObservation",2009,2,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_24435","present",NA
"204","Fulmarus glacialis","Procellariidae","2007-08-03T18:21:00",-124.416333,44.836,"HumanObservation",2007,5,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_18942","present",NA
"205","Fulmarus glacialis","Procellariidae","2007-07-14T18:06:00",-124.883333,47.498833,"HumanObservation",2007,5,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_18052","present",NA
"206","Larus glaucescens","Laridae","2010-07-29T15:39:00",-124.201167,44.499667,"HumanObservation",2010,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_28109","present",NA
"207","Fulmarus glacialis","Procellariidae","2007-07-06T16:56:00",-125.383667,48.164167,"HumanObservation",2007,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_17531","present",NA
"208","Phoebastria nigripes","Diomedeidae","2003-07-18T15:00:00",-125.134833,47.835667,"HumanObservation",2003,13,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_4990","present",NA
"209","Fulmarus glacialis","Procellariidae","2011-07-26T19:23:00",-124.4165,45.833333,"HumanObservation",2011,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31875","present",NA
"210","Larus glaucescens","Laridae","2006-07-25T17:12:00",-124.417,44.8335,"HumanObservation",2006,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_14676","present",NA
"211","Phoebastria nigripes","Diomedeidae","2002-07-11T14:15:00",-124.6495,45.998,"HumanObservation",2002,3,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_781","present",NA
"212","Phoebastria nigripes","Diomedeidae","2010-07-05T16:46:00",-124.882833,48.165667,"HumanObservation",2010,7,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_27037","present",NA
"213","Phoebastria nigripes","Diomedeidae","2008-08-01T16:40:00",-124.667,44.332667,"HumanObservation",2008,2,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_21741","present",NA
"214","Fulmarus glacialis","Procellariidae","2011-07-30T14:40:00",-124.183333,45.500833,"HumanObservation",2011,4,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31890","present",NA
"215","Phoebastria nigripes","Diomedeidae","2003-07-17T14:05:00",-125.384167,48.166333,"HumanObservation",2003,3,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_4980","present",NA
"216","Fulmarus glacialis","Procellariidae","2011-07-25T16:10:00",-124.65,46.164167,"HumanObservation",2011,3,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31856","present",NA
"217","Larus heermanni","Laridae","2010-07-27T13:19:00",-124.417333,44.999833,"HumanObservation",2010,5,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_28073","present",NA
"218","Larus argentatus","Laridae","2011-07-20T12:20:00",-124.4015,46.664833,"HumanObservation",2011,10,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31408","present",NA
"219","Fratercula cirrhata","Alcidae","2005-07-17T19:16:00",-124.417333,45.498,"HumanObservation",2005,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_11220","present",NA
"220","Phoebastria nigripes","Diomedeidae","2002-07-17T12:56:00",-124.416833,44.9955,"HumanObservation",2002,22,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_1200","present",NA
"221","Phoebastria nigripes","Diomedeidae","2002-07-02T14:05:00",-125.132833,47.831167,"HumanObservation",2002,55,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_807","present",NA
"222","Phoebastria nigripes","Diomedeidae","2006-06-30T14:14:00",-125.133333,47.839333,"HumanObservation",2006,10,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_13972","present",NA
"223","Larus argentatus","Laridae","2011-07-26T19:23:00",-124.4165,45.833333,"HumanObservation",2011,26,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31874","present",NA
"224","Larus heermanni","Laridae","2005-07-19T13:17:00",-124.182667,45.332167,"HumanObservation",2005,2,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_11233","present",NA
"225","Phoebastria nigripes","Diomedeidae","2009-07-05T16:35:00",-125.384167,48.168167,"HumanObservation",2009,65,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_23402","present",NA
"226","Puffinus griseus","Procellariidae","2008-07-05T19:30:00",-125.6335,48.167333,"HumanObservation",2008,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_20723","present",NA
"227","Fulmarus glacialis","Procellariidae","2011-08-02T20:50:00",-124.416667,45.168333,"HumanObservation",2011,52,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31914","present",NA
"228","Phoebastria nigripes","Diomedeidae","2009-07-15T12:32:00",-124.633833,47.004167,"HumanObservation",2009,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_24380","present",NA
"229","Fulmarus glacialis","Procellariidae","2008-07-08T16:08:00",-125.133333,48.002333,"HumanObservation",2008,2,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_20729","present",NA
"230","Fulmarus glacialis","Procellariidae","2008-08-05T12:28:00",-124.2005,44.500167,"HumanObservation",2008,8,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_21977","present",NA
"231","Phoebastria nigripes","Diomedeidae","2006-07-26T15:44:00",-124.668333,44.667167,"HumanObservation",2006,18,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_14682","present",NA
"232","Fulmarus glacialis","Procellariidae","2010-08-07T16:49:00",-124.666167,43.335333,"HumanObservation",2010,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_28627","present",NA
"233","Phoebastria nigripes","Diomedeidae","2008-07-03T16:00:00",-125.383333,48.1665,"HumanObservation",2008,34,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_20717","present",NA
"234","Phoebastria nigripes","Diomedeidae","2008-07-30T13:08:00",-124.416833,45.168333,"HumanObservation",2008,20,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_21720","present",NA
"235","Fulmarus glacialis","Procellariidae","2003-08-03T14:33:00",-124.1835,45.4985,"HumanObservation",2003,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_5336","present",NA
"236","Fulmarus glacialis","Procellariidae","2005-07-25T17:00:00",-124.666667,44.667333,"HumanObservation",2005,3,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_12135","present",NA
"237","Larus argentatus","Laridae","2008-07-15T15:48:00",-124.633333,47.166,"HumanObservation",2008,3,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_21006","present",NA
"238","Fulmarus glacialis","Procellariidae","2011-06-09T21:27:00",-124.882833,47.165667,"HumanObservation",2011,10,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_29640","present",NA
"239","Fulmarus glacialis","Procellariidae","2008-08-02T20:13:00",-124.417333,44.666333,"HumanObservation",2008,16,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_21751","present",NA
"240","Fulmarus glacialis","Procellariidae","2008-08-07T16:09:00",-124.9005,44.166333,"HumanObservation",2008,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_21983","present",NA
"241","Larus glaucescens","Laridae","2009-08-08T13:15:00",-124.897333,42.999667,"HumanObservation",2009,18,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_24588","present",NA
"242","Fratercula cirrhata","Alcidae","2005-07-17T15:57:00",-124.184,45.499167,"HumanObservation",2005,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_11218","present",NA
"243","Phoebastria nigripes","Diomedeidae","2007-08-03T15:48:00",-124.4185,44.995667,"HumanObservation",2007,20,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_18935","present",NA
"244","Fulmarus glacialis","Procellariidae","2006-07-19T12:22:00",-124.650333,45.833167,"HumanObservation",2006,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_14642","present",NA
"245","Fulmarus glacialis","Procellariidae","2011-07-25T19:25:00",-124.65,46.0015,"HumanObservation",2011,39,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31862","present",NA
"246","Fulmarus glacialis","Procellariidae","2003-08-05T12:39:00",-124.183167,45.3325,"HumanObservation",2003,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_5349","present",NA
"247","Larus glaucescens","Laridae","2010-07-20T15:34:00",-124.182833,45.499333,"HumanObservation",2010,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_27673","present",NA
"248","Phoebastria nigripes","Diomedeidae","2002-07-04T12:01:00",-125.631667,48.005,"HumanObservation",2002,15,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_820","present",NA
"249","Phoebastria nigripes","Diomedeidae","2004-07-13T15:55:00",-124.651,45.498333,"HumanObservation",2004,22,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_7350","present",NA
"250","Fulmarus glacialis","Procellariidae","2004-07-01T18:13:00",-124.6335,47.166333,"HumanObservation",2004,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_6718","present",NA
"251","Phoebastria nigripes","Diomedeidae","2004-06-28T12:24:00",-125.385167,48.166,"HumanObservation",2004,12,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_6689","present",NA
"252","Fulmarus glacialis","Procellariidae","2007-08-10T12:15:00",-124.432167,43.500833,"HumanObservation",2007,2,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_19002","present",NA
"253","Fulmarus glacialis","Procellariidae","2006-07-25T17:12:00",-124.417,44.8335,"HumanObservation",2006,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_14677","present",NA
"254","Fulmarus glacialis","Procellariidae","2011-07-25T16:10:00",-124.65,46.164167,"HumanObservation",2011,17,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31857","present",NA
"255","Fulmarus glacialis","Procellariidae","2008-07-26T18:07:00",-124.617667,45.329167,"HumanObservation",2008,9,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_21251","present",NA
"256","Fulmarus glacialis","Procellariidae","2011-08-02T17:12:00",-124.183333,45.1685,"HumanObservation",2011,3,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31909","present",NA
"257","Phoebastria nigripes","Diomedeidae","2008-07-17T16:00:00",-124.8835,46.833333,"HumanObservation",2008,9,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_21021","present",NA
"258","Larus glaucescens","Laridae","2009-08-01T17:39:00",-124.202,44.168167,"HumanObservation",2009,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_24550","present",NA
"259","Phoebastria nigripes","Diomedeidae","2005-07-03T20:30:00",-124.6505,45.999167,"HumanObservation",2005,17,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_10358","present",NA
"260","Fulmarus glacialis","Procellariidae","2009-07-04T12:40:00",-124.886667,47.834333,"HumanObservation",2009,2,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_23391","present",NA
"261","Phoebastria nigripes","Diomedeidae","2008-08-07T16:09:00",-124.9005,44.166333,"HumanObservation",2008,3,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_21982","present",NA
"262","Phoebastria immutabilis","Diomedeidae","2003-08-19T14:10:00",-124.4335,43.500833,"HumanObservation",2003,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_5826","present",NA
"263","Fulmarus glacialis","Procellariidae","2007-08-05T19:01:00",-124.662833,44.333667,"HumanObservation",2007,5,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_18966","present",NA
"264","Larus heermanni","Laridae","2011-08-02T17:12:00",-124.183333,45.1685,"HumanObservation",2011,2,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31905","present",NA
"265","Fulmarus glacialis","Procellariidae","2007-08-06T14:59:00",-124.900833,44.000333,"HumanObservation",2007,35,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_18977","present",NA
"266","Larus glaucescens","Laridae","2007-07-27T20:44:00",-124.415833,45.499167,"HumanObservation",2007,8,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_18106","present",NA
"267","Larus argentatus","Laridae","2005-08-01T16:15:00",-124.6685,43.501667,"HumanObservation",2005,14,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_12173","present",NA
"268","Fulmarus glacialis","Procellariidae","2011-09-04T12:25:00",-124.433167,43.664833,"HumanObservation",2011,6,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_33013","present",NA
"269","Larus glaucescens","Laridae","2007-08-07T20:32:00",-124.433667,44,"HumanObservation",2007,2,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_18992","present",NA
"270","Fulmarus glacialis","Procellariidae","2005-07-10T12:55:00",-125.3835,48.168167,"HumanObservation",2005,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_11196","present",NA
"271","Fulmarus glacialis","Procellariidae","2007-07-02T20:00:00",-125.1335,48.164333,"HumanObservation",2007,7,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_17519","present",NA
"272","Larus glaucescens","Laridae","2008-07-03T16:00:00",-125.383333,48.1665,"HumanObservation",2008,4,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_20718","present",NA
"273","Phoebastria nigripes","Diomedeidae","2009-07-14T15:40:00",-124.8835,46.999667,"HumanObservation",2009,10,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_24376","present",NA
"274","Oceanodroma leucorhoa","Hydrobatidae","2011-07-26T16:24:00",-124.65,45.833,"HumanObservation",2011,2,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31867","present",NA
"275","Phoebastria nigripes","Diomedeidae","2008-07-30T18:59:00",-124.650833,44.9985,"HumanObservation",2008,7,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_21725","present",NA
"276","Fulmarus glacialis","Procellariidae","2006-08-01T18:00:00",-124.440667,44.001,"HumanObservation",2006,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_15176","present",NA
"277","Larus glaucescens","Laridae","2008-07-24T13:30:00",-124.650333,45.8325,"HumanObservation",2008,3,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_21233","present",NA
"278","Phoebastria nigripes","Diomedeidae","2007-08-05T13:12:00",-124.416,44.665833,"HumanObservation",2007,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_18956","present",NA
"279","Fulmarus glacialis","Procellariidae","2011-07-18T19:14:00",-124.633167,46.666333,"HumanObservation",2011,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31406","present",NA
"280","Fulmarus glacialis","Procellariidae","2009-07-16T12:24:00",-124.633,46.833167,"HumanObservation",2009,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_24384","present",NA
"281","Fulmarus glacialis","Procellariidae","2004-07-08T14:45:00",-124.650333,46,"HumanObservation",2004,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_6747","present",NA
"282","Phoebastria nigripes","Diomedeidae","2009-07-13T11:39:00",-124.634,47.333667,"HumanObservation",2009,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_24369","present",NA
"283","Fulmarus glacialis","Procellariidae","2007-07-07T18:29:00",-125.133167,47.833333,"HumanObservation",2007,8,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_17537","present",NA
"284","Phoebastria nigripes","Diomedeidae","2002-08-04T17:14:00",-124.9005,42.830833,"HumanObservation",2002,12,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_2324","present",NA
"285","Puffinus griseus","Procellariidae","2002-07-11T21:23:00",-124.418167,45.664,"HumanObservation",2002,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_789","present",NA
"286","Fulmarus glacialis","Procellariidae","2011-08-02T13:50:00",-124.1835,44.9995,"HumanObservation",2011,2,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31904","present",NA
"287","Fulmarus glacialis","Procellariidae","2006-07-16T13:46:00",-124.633667,46.667167,"HumanObservation",2006,2,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_14616","present",NA
"288","Fulmarus glacialis","Procellariidae","2008-07-23T20:27:00",-124.416,45.8325,"HumanObservation",2008,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_21229","present",NA
"289","Fulmarus glacialis","Procellariidae","2006-08-02T14:12:00",-124.668,43.667167,"HumanObservation",2006,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_15183","present",NA
"290","Phoebastria nigripes","Diomedeidae","2006-08-08T13:55:00",-124.6845,42.498167,"HumanObservation",2006,7,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_15216","present",NA
"291","Phoebastria nigripes","Diomedeidae","2006-07-16T15:56:00",-124.393333,46.662333,"HumanObservation",2006,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_14617","present",NA
"292","Fulmarus glacialis","Procellariidae","2011-07-25T19:25:00",-124.65,46.0015,"HumanObservation",2011,4,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31861","present",NA
"293","Fulmarus glacialis","Procellariidae","2009-07-26T16:59:00",-124.4185,44.998,"HumanObservation",2009,3,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_24429","present",NA
"294","Fulmarus glacialis","Procellariidae","2011-07-10T15:34:00",-124.883,47.664,"HumanObservation",2011,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31388","present",NA
"295","Fulmarus glacialis","Procellariidae","2010-08-02T16:25:00",-124.664333,44.3325,"HumanObservation",2010,10,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_28119","present",NA
"296","Phoebastria nigripes","Diomedeidae","2004-07-28T12:55:00",-124.6675,43.665833,"HumanObservation",2004,34,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_7762","present",NA
"297","Phoebastria nigripes","Diomedeidae","2008-08-12T14:05:00",-124.666167,43.501,"HumanObservation",2008,3,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_21991","present",NA
"298","Fulmarus glacialis","Procellariidae","2009-08-05T15:55:00",-124.667667,43.5,"HumanObservation",2009,3,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_24577","present",NA
"299","Phoebastria nigripes","Diomedeidae","2002-07-01T18:33:00",-124.8835,47.662333,"HumanObservation",2002,8,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_806","present",NA
"300","Fulmarus glacialis","Procellariidae","2007-08-13T14:28:00",-124.684667,42.500167,"HumanObservation",2007,2,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_19024","present",NA
"301","Oceanodroma furcata","Hydrobatidae","2011-07-10T18:51:00",-124.839667,47.498833,"HumanObservation",2011,1,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_31390","present",NA
"302","Phoebastria immutabilis","Diomedeidae","2009-07-04T12:40:00",-124.886667,47.834333,"HumanObservation",2009,2,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_23390","present",NA
"303","Fulmarus glacialis","Procellariidae","2005-07-20T20:11:00",-124.417167,44.8315,"HumanObservation",2005,2,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_11254","present",NA
"304","Fulmarus glacialis","Procellariidae","2011-08-16T17:54:00",-124.6665,44.334333,"HumanObservation",2011,3,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_32713","present",NA
"305","Phoebastria nigripes","Diomedeidae","2002-07-27T16:49:00",-124.901333,43.999167,"HumanObservation",2002,35,NA,"828","IPHC seabird survey 2002-2011","7e00bbac-3ca0-4c25-a80c-09e0faad1f3b","IPHC","IPHC","828","828_2336","present",NA
